Student ID,Name,Registered Exams
4423,Karen Fisher,Microprocessors;Discrete Maths;Computer Networks;Programming Paradigms;Compiler Design
4424,Kristi Burke,Java Programming;Advanced C;IOT;OS;Blockchain Technologies
4425,Jeffrey Barnes,OS;Fundamentals EEE;Computer Networks;Java Programming
4426,Tonya Bell,OS;Advanced C;Data Visualization
4427,Anna Durham,Programming Paradigms;DSA;Data Visualization
4428,Logan Johnson,Blockchain Technologies;Data Visualization;Computer Networks;IOT;OOPS;Java Programming
4429,Carolyn Jones,Advanced C;OS;Java Programming;Blockchain Technologies;IOT;Microprocessors;Computer Networks
4430,Alyssa Clark,Microprocessors;DSA;Cloud Computing;Programming Paradigms
4431,Jessica Larsen,OS;DSA;DBMS;Programming Paradigms
4432,Cynthia Chavez,OOPS;Programming Paradigms;Data Visualization;Computer Networks;Blockchain Technologies;IOT;Java Programming
4433,Michael Price,OOPS;Microprocessors;DBMS;DSA
4434,Justin Harper,Discrete Maths;Cloud Computing
4435,Elizabeth Johnson,Programming Paradigms;DBMS;Computer Networks;OOPS;Fundamentals EEE;Microprocessors
4436,Isaac Palmer,Advanced C;Computer Networks;Fundamentals EEE;Cloud Computing;IOT;OOPS
4437,James Gilbert,Compiler Design;OOPS;Blockchain Technologies
4438,Richard Jones,OS;Fundamentals EEE;Computer Networks;Advanced C
4439,Christopher Ortiz,OOPS;Blockchain Technologies
4440,Bryan Barton,Discrete Maths;Microprocessors
4441,Nicole Padilla,Computer Networks;OS;Cloud Computing
4442,Kimberly Frye,Cloud Computing
4443,Stephanie Stanley,Java Programming;DBMS;OS;IOT
4444,Austin Gonzalez,Blockchain Technologies;Compiler Design;OS;Discrete Maths;DSA;Fundamentals EEE
4445,Bill Gomez,Java Programming;Blockchain Technologies;DBMS;Data Visualization
4446,Juan Jackson,DBMS;Data Visualization;Computer Networks;DSA;OS
4447,Jennifer Holloway,Compiler Design
4448,Mariah Price,Discrete Maths;OS;DBMS
4449,Peter Lopez,Fundamentals EEE;IOT;Data Visualization;DSA;OOPS;Computer Networks;OS
4450,Alicia Rodriguez,Discrete Maths;Programming Paradigms;Fundamentals EEE
4451,Andrew Coleman,DBMS;Advanced C;IOT
4452,Jacob Swanson,DSA;Discrete Maths;Java Programming;Fundamentals EEE
4453,James Johnson,Discrete Maths;Computer Networks;Data Visualization;Compiler Design
4454,Jessica Mcconnell,Java Programming;Blockchain Technologies;OS
4455,Nathaniel Petersen,Computer Networks
4456,Clifford Whitney,Advanced C;DSA;Programming Paradigms
4457,Lisa Moyer,Programming Paradigms;DBMS
4458,Anna Cross,IOT;Computer Networks;Discrete Maths
4459,Brandon Thompson,Compiler Design;DBMS;Data Visualization;Blockchain Technologies;Cloud Computing;DSA
4460,Christine King,IOT;Blockchain Technologies
4461,Brian Mathews,Data Visualization;IOT;Advanced C;DBMS;DSA;Fundamentals EEE;Discrete Maths
4462,Kristin Hicks,Advanced C;DBMS;Cloud Computing;Java Programming;Fundamentals EEE;Programming Paradigms
4463,Lori Clark,Microprocessors;Data Visualization;Discrete Maths;IOT;Java Programming
4464,Cassie Wells,Microprocessors;Compiler Design;DBMS
4465,Heidi Bartlett DDS,Programming Paradigms;Cloud Computing;Computer Networks;Compiler Design;OOPS;DSA;OS
4466,Dawn Wilson,Blockchain Technologies;Computer Networks
4467,Jennifer Chapman,Compiler Design
4468,Kyle Schultz,IOT;Cloud Computing;Microprocessors;OOPS;Programming Paradigms;Java Programming
4469,Adam Boyd,Fundamentals EEE;Compiler Design;OOPS;Computer Networks;Data Visualization
4470,Joy Mccormick,Discrete Maths;Java Programming;DSA;Compiler Design;DBMS;Computer Networks
4471,Aaron Andrews,Compiler Design;Discrete Maths
4472,Nicole Booth,Cloud Computing;IOT;Data Visualization;Java Programming;Advanced C
4473,Karen Juarez,Data Visualization;Programming Paradigms;Java Programming;Computer Networks;Fundamentals EEE;Microprocessors
4474,Edward Hernandez,Discrete Maths
4475,Matthew Stone,Programming Paradigms;Fundamentals EEE
4476,Nicholas Ramirez,Java Programming;OS;Blockchain Technologies;OOPS;Microprocessors
4477,Adam Patterson,Fundamentals EEE
4478,Kim Olsen,OOPS;Java Programming;Compiler Design;DBMS;Computer Networks;Data Visualization;Advanced C
4479,Teresa Hamilton,Microprocessors
4480,Bridget Norris,Compiler Design;OOPS;DSA
4481,Kimberly Morton,DBMS;Cloud Computing
4482,Robert Stone,Computer Networks
4483,Vanessa Barr,Discrete Maths
4484,Rachel Russell,DBMS;OS;DSA
4485,Zachary Strong,IOT;Data Visualization
4486,Gloria Silva,DBMS;DSA;Data Visualization;Advanced C
4487,Todd Johnson,Microprocessors;Compiler Design;Fundamentals EEE;Programming Paradigms;Advanced C
4488,Michelle Carpenter,DSA;Advanced C;Java Programming;OOPS;Programming Paradigms
4489,John Logan,Blockchain Technologies;OS;OOPS;DSA;Programming Paradigms
4490,Barbara Nguyen,DBMS;OOPS;Programming Paradigms
4491,Brenda Nguyen,Programming Paradigms;Discrete Maths
4492,Melissa Fisher,IOT;Compiler Design;Data Visualization;Programming Paradigms;DBMS;Blockchain Technologies;Discrete Maths
4493,Emily Tanner,OS;Java Programming;Fundamentals EEE;DBMS;Blockchain Technologies;Data Visualization
4494,Kimberly Jones,Programming Paradigms;OOPS;Discrete Maths;Cloud Computing;DSA;DBMS
4495,Christine Flores,OOPS;Data Visualization;Advanced C;Microprocessors;OS;Blockchain Technologies
4496,Daniel Rios,Fundamentals EEE;Advanced C;Programming Paradigms;IOT;Data Visualization
4497,Matthew Howard,Fundamentals EEE;DBMS
4498,Benjamin Barber,Advanced C;Fundamentals EEE;DSA;Compiler Design
4499,Eric Wong,Compiler Design;DBMS;Data Visualization;OOPS;Java Programming
4500,Bonnie Young,Computer Networks;OOPS;Cloud Computing
4501,Jessica Tran,IOT;Fundamentals EEE;Computer Networks;Compiler Design;OOPS;Java Programming
4502,Jamie Schneider,Java Programming;OS;Blockchain Technologies;Microprocessors;IOT
4503,Christopher Long,Java Programming;Programming Paradigms;Computer Networks;Data Visualization;Advanced C;Cloud Computing;DSA
4504,Ralph Elliott,Cloud Computing;Computer Networks;IOT;Fundamentals EEE;Compiler Design;Data Visualization;Programming Paradigms
4505,Aaron Carter,Programming Paradigms;Computer Networks;Compiler Design;OOPS
4506,Katherine Shaw,DSA;Data Visualization;Microprocessors
4507,Monica Krueger,Discrete Maths;Data Visualization;Computer Networks;DSA;IOT;OOPS
4508,Cameron Harvey,Discrete Maths;Fundamentals EEE;Programming Paradigms
4509,Dr. Ashley Berry,Discrete Maths
4510,David Lewis,IOT;OOPS;DSA;Programming Paradigms
4511,Bethany Carr,Blockchain Technologies;Compiler Design;Advanced C;OS
4512,Andrew Burke,Data Visualization;DSA;Microprocessors;DBMS;OS;Compiler Design;Programming Paradigms
4513,Donna Smith,Blockchain Technologies;DBMS;DSA;Compiler Design;Microprocessors;Fundamentals EEE;Data Visualization
4514,Shaun Mueller,IOT;Advanced C
4515,Jessica Myers,IOT;Data Visualization;Cloud Computing
4516,Jonathan Cervantes,OS;Computer Networks
4517,Darlene Aguirre,Cloud Computing;Data Visualization;IOT;Microprocessors;OS;Computer Networks;Blockchain Technologies
4518,Jared Flores,Data Visualization;OOPS
4519,Larry Smith,Programming Paradigms;Fundamentals EEE;Advanced C;Cloud Computing
4520,Mr. Matthew Williams PhD,Compiler Design;Fundamentals EEE;Advanced C;IOT
4521,Brian Robinson,Cloud Computing;Compiler Design;DBMS;OOPS;Fundamentals EEE;Data Visualization
4522,Brandi Sosa,IOT;Blockchain Technologies;OOPS;Advanced C;Fundamentals EEE;DBMS
4523,Julie Turner,Programming Paradigms;DSA
4524,Tamara Ferguson,Data Visualization;Java Programming;Compiler Design;Computer Networks
4525,Victoria Thomas,Fundamentals EEE;Java Programming;Computer Networks
4526,Amy Hill,OS;Discrete Maths;DBMS;Advanced C;Computer Networks;Fundamentals EEE;Cloud Computing
4527,Eric Liu,Advanced C;Compiler Design;IOT
4528,Deborah Carney,Advanced C
4529,Terry Payne,Java Programming;Compiler Design;Microprocessors;Cloud Computing
4530,Robert Harrington,OS;DBMS;Computer Networks;Fundamentals EEE;Cloud Computing;IOT
4531,Gina Hogan,Fundamentals EEE;Programming Paradigms
4532,Anita Spears,Cloud Computing;DSA;Blockchain Technologies
4533,Jennifer Espinoza,Discrete Maths
4534,Brenda Arnold,OOPS;OS;Fundamentals EEE;DBMS;Discrete Maths
4535,Sarah Pineda,Data Visualization;Computer Networks;Microprocessors;Fundamentals EEE;Java Programming
4536,Amanda Rose,Microprocessors;Java Programming;OS;Cloud Computing;Compiler Design;Computer Networks
4537,Daniel Martin,Blockchain Technologies;Advanced C;IOT;Java Programming
4538,John Shepherd,Data Visualization;Fundamentals EEE;OS
4539,Elizabeth Cooke,DSA;Compiler Design;Discrete Maths;DBMS;OOPS
4540,Daniel Taylor,IOT;Compiler Design;Cloud Computing;Microprocessors;DSA;Discrete Maths
4541,Andrea Wheeler,Data Visualization;Microprocessors;OOPS
4542,Sarah Taylor,Blockchain Technologies;Computer Networks;Cloud Computing;DBMS;Data Visualization
4543,Rhonda Davis,Data Visualization;Microprocessors;Compiler Design;Blockchain Technologies
4544,Michael Williams,DSA;Cloud Computing;Discrete Maths;Programming Paradigms;Compiler Design;Microprocessors
4545,Jacqueline Williams,DSA;Discrete Maths;Cloud Computing;IOT;Compiler Design
4546,Bonnie Myers,Computer Networks;Cloud Computing;Discrete Maths;Fundamentals EEE;Programming Paradigms;Compiler Design;IOT
4547,Chris Sampson,Advanced C
4548,Michelle Brennan,OS;Blockchain Technologies;Advanced C;IOT;Discrete Maths
4549,Catherine Oneill,Blockchain Technologies;Java Programming;Discrete Maths;Microprocessors;Cloud Computing;Advanced C;Computer Networks
4550,Jill Cole,DSA;Data Visualization;Advanced C;Fundamentals EEE;Cloud Computing
4551,Crystal Smith,Fundamentals EEE;Microprocessors;OOPS;Programming Paradigms;Blockchain Technologies;DBMS
4552,Michael Mendoza,Java Programming;Discrete Maths
4553,Katherine Austin,DBMS;Data Visualization;Compiler Design;Microprocessors;Discrete Maths;OS
4554,Douglas Travis,Java Programming
4555,Amber Lane,DSA;Blockchain Technologies;DBMS;Compiler Design;Programming Paradigms
4556,Jessica Watson,Blockchain Technologies;IOT;Data Visualization;OOPS;Java Programming;OS
4557,Robert Warren,Discrete Maths
4558,John Stephens,Programming Paradigms;IOT;Computer Networks;OS
4559,Terri Nelson,Microprocessors;DSA;Compiler Design;Fundamentals EEE
4560,Michelle Gray,Advanced C;Cloud Computing;Java Programming;DSA
4561,Natalie Norris,Advanced C;Compiler Design
4562,Debra Mason,DSA;Compiler Design;Cloud Computing;Fundamentals EEE;Programming Paradigms
4563,Lisa Martinez,Discrete Maths;Compiler Design
4564,Kathy Cox,Fundamentals EEE;Discrete Maths;OOPS;DSA
4565,Jeffrey Clements,Java Programming;OOPS;Microprocessors;Compiler Design
4566,Hunter Marks,DSA;Advanced C;Programming Paradigms
4567,Brian Shepherd,Advanced C;Programming Paradigms
4568,Mr. Thomas Thomas,Microprocessors;IOT;Fundamentals EEE;Data Visualization
4569,Sean Martin,Compiler Design;Computer Networks;Java Programming
4570,Loretta Clark,Microprocessors;DBMS;Compiler Design;Java Programming;Data Visualization;Blockchain Technologies
4571,Mary Hickman,Advanced C;IOT;DBMS;Java Programming;Fundamentals EEE;Microprocessors
4572,William Holder,DSA
4573,David Krause,OOPS;DBMS;Compiler Design;Fundamentals EEE;Data Visualization
4574,Mr. Michael Smith,Cloud Computing
4575,Amy Moore,Compiler Design;Blockchain Technologies;Cloud Computing;DBMS
4576,Sara Stokes,Programming Paradigms;Java Programming;Blockchain Technologies;Compiler Design
4577,Kimberly Ruiz,Microprocessors;Advanced C;Fundamentals EEE;Java Programming;Blockchain Technologies;DSA
4578,Brittany Gonzalez,Discrete Maths;DSA;Programming Paradigms;Fundamentals EEE;Compiler Design;DBMS;Cloud Computing
4579,Jennifer Chavez,Java Programming;IOT;Fundamentals EEE;Advanced C;Computer Networks;Programming Paradigms
4580,Alyssa Blake,Blockchain Technologies;Fundamentals EEE;Data Visualization;IOT;Programming Paradigms;Java Programming
4581,Julie Powell,Blockchain Technologies;Fundamentals EEE;Compiler Design;Data Visualization
4582,Ryan Figueroa,Discrete Maths;Data Visualization;Microprocessors;Fundamentals EEE;OOPS;Programming Paradigms
4583,James Phillips,Advanced C;Blockchain Technologies;DBMS;Discrete Maths;IOT;Computer Networks
4584,Jessica Skinner,Cloud Computing;OOPS;Programming Paradigms;Microprocessors;Compiler Design
4585,John Medina,Blockchain Technologies;Cloud Computing;Java Programming
4586,Kevin Benton,DBMS;OOPS;DSA;Advanced C;Cloud Computing;Microprocessors
4587,Christopher Wang,Microprocessors;Cloud Computing;DSA
4588,Randall Dunlap,Computer Networks;Data Visualization;Blockchain Technologies;Cloud Computing;Programming Paradigms
4589,Vincent Hughes,Computer Networks;DBMS;Discrete Maths;Microprocessors;OS;Cloud Computing
4590,Jennifer Shepherd,OS;Fundamentals EEE;Data Visualization
4591,Bryan Caldwell,Fundamentals EEE;Compiler Design
4592,Cathy Brown,Java Programming;OS;DSA;Advanced C;Blockchain Technologies
4593,George Whitehead,Computer Networks;Microprocessors;Fundamentals EEE
4594,Michael Harper,IOT;DSA;Data Visualization
4595,Emily Torres,IOT;OOPS;Java Programming;Compiler Design;OS
4596,Lorraine Hill,Microprocessors;Discrete Maths
4597,Karen Mckenzie,Compiler Design
4598,Zoe Ferguson,Discrete Maths;Cloud Computing;Microprocessors;OS;Compiler Design
4599,Stacy Hardy,Programming Paradigms
4600,Danielle Johnson,Java Programming
4601,Patricia Barnett,OOPS
4602,Brandi Arnold,IOT;OS;Blockchain Technologies;Java Programming;DSA
4603,Joe Velasquez,DSA;Fundamentals EEE;IOT
4604,Diane Baldwin,Computer Networks;DSA;Discrete Maths
4605,Patricia Gibson,Computer Networks;Data Visualization;Microprocessors;DSA;DBMS
4606,Christine Sweeney,Cloud Computing;Fundamentals EEE;Advanced C;Programming Paradigms;DBMS;OOPS
4607,Edgar Gross,DSA;Compiler Design;Discrete Maths
4608,Robert Higgins,Computer Networks;Microprocessors
4609,Tony Davidson,Computer Networks;Data Visualization;IOT;Advanced C;OS
4610,Carla Fox,Compiler Design;Programming Paradigms;OOPS;Advanced C;Discrete Maths;IOT;DSA
4611,Kathleen Trujillo,Data Visualization;Cloud Computing;OS
4612,Brian Gonzalez,Microprocessors;Compiler Design;Computer Networks;Programming Paradigms;Advanced C;Java Programming;IOT
4613,Brandon Matthews,Fundamentals EEE;Blockchain Technologies;Compiler Design;DBMS;IOT;Computer Networks;Programming Paradigms
4614,Janet Woodward,Cloud Computing;Data Visualization;Computer Networks;Compiler Design;OOPS;Programming Paradigms;IOT
4615,Rebecca Figueroa,Compiler Design;Programming Paradigms;OOPS
4616,Olivia Mcdonald,Java Programming;Data Visualization;Advanced C;Discrete Maths
4617,Linda Klein,Java Programming;Fundamentals EEE;Data Visualization;Cloud Computing
4618,Bonnie Fowler,IOT;Discrete Maths;Microprocessors;Fundamentals EEE;Data Visualization
4619,Thomas Brown,IOT;Fundamentals EEE
4620,Debra Oliver,Cloud Computing;Microprocessors
4621,James Martinez,Compiler Design;DSA;DBMS;OS;Advanced C;Discrete Maths;Cloud Computing
4622,Michael Lopez,Blockchain Technologies;DSA
4623,Jonathan Williams,DSA;Cloud Computing;IOT;DBMS;Microprocessors;Fundamentals EEE;Programming Paradigms
4624,Nicholas Forbes,Discrete Maths;DSA;Data Visualization;Java Programming;Computer Networks;Microprocessors;Cloud Computing
4625,Jasmin Gates,Compiler Design;Discrete Maths;DBMS
4626,Sherri Hart,Fundamentals EEE;OOPS;IOT
4627,Amanda Underwood,Java Programming;Microprocessors
4628,Jason Brown,Fundamentals EEE;Compiler Design;Discrete Maths;DSA;OOPS;Microprocessors
4629,Roger Stewart,Cloud Computing;Discrete Maths;Java Programming;Advanced C;IOT
4630,Ryan Wade,DSA;Advanced C;IOT;Fundamentals EEE;Computer Networks;Compiler Design;OOPS
4631,Brian Russell,Cloud Computing;Fundamentals EEE;Data Visualization;IOT;Microprocessors
4632,Sara Watson,Cloud Computing;DBMS;Advanced C;Data Visualization;Java Programming
4633,Joseph Knight,OOPS;Microprocessors;DBMS;Data Visualization;Cloud Computing;Fundamentals EEE
4634,Danielle Mitchell,Compiler Design
4635,Mr. Nathan Young,DSA;Blockchain Technologies;DBMS
4636,Barbara Mann,OS;Data Visualization;Discrete Maths;OOPS
4637,Michael Bowers,Fundamentals EEE
4638,Gregory Salazar,DBMS;OS;Fundamentals EEE;Data Visualization;Computer Networks
4639,Andrew Herrera,Fundamentals EEE;Programming Paradigms;OS
4640,Ronald Scott,DSA
4641,Kathryn Rodriguez,OOPS;DSA;OS;DBMS
4642,Jeremy Carr,Microprocessors;Data Visualization;Programming Paradigms;Fundamentals EEE;Discrete Maths
4643,Amber Hill,Programming Paradigms
4644,Julia Gonzales,Data Visualization;Java Programming;Cloud Computing;Discrete Maths
4645,Derek Moyer,Fundamentals EEE;Data Visualization;Microprocessors;Cloud Computing;OS
4646,Aaron Morgan,Java Programming;Microprocessors
4647,Timothy Harris,Computer Networks;Java Programming
4648,Scott Stevens,OS;Discrete Maths;Blockchain Technologies;Java Programming
4649,James Brewer,Cloud Computing;DSA;OOPS;Blockchain Technologies;DBMS;Fundamentals EEE;OS
4650,Eric Kennedy,OOPS;Computer Networks;IOT;Programming Paradigms;Discrete Maths
4651,Jennifer Wilson,OOPS;Data Visualization;Discrete Maths;OS;Programming Paradigms;Microprocessors;Fundamentals EEE
4652,Kyle Nguyen,Microprocessors;Advanced C;Programming Paradigms;DBMS;Cloud Computing;Compiler Design
4653,Scott Mcconnell,OS;OOPS;IOT;Fundamentals EEE;Programming Paradigms;DSA
4654,Laura Morrison,IOT;Fundamentals EEE
4655,Tracy Harrington,Compiler Design;Discrete Maths;Programming Paradigms;DSA
4656,Phillip Brown,DSA
4657,Karen Garcia,Fundamentals EEE
4658,Cheryl Garcia,Discrete Maths
4659,Bonnie Preston,Data Visualization;Programming Paradigms;IOT
4660,Jonathan Mosley,Blockchain Technologies;OS;Cloud Computing;Fundamentals EEE;Microprocessors;DBMS
4661,Robert Peters,Computer Networks;Compiler Design;Discrete Maths
4662,Erin Johnson,Blockchain Technologies;IOT
4663,Brian Perez,Blockchain Technologies
4664,Debra Young,Cloud Computing;Advanced C;OS;DSA;Java Programming
4665,Richard Evans,Cloud Computing;Programming Paradigms
4666,John Carter,IOT
4667,Brittany Harris,DSA;Compiler Design;DBMS;Cloud Computing;Discrete Maths;Computer Networks
4668,Brian Walker,DSA
4669,Cynthia Hanson,Data Visualization;DSA;Discrete Maths;Cloud Computing;DBMS
4670,Steven Johns,Blockchain Technologies;Microprocessors;Programming Paradigms;Java Programming;Discrete Maths
4671,Daniel Garza,Computer Networks;Discrete Maths;Blockchain Technologies;Java Programming
4672,Linda Booker,Advanced C;Java Programming;Discrete Maths;Microprocessors
4673,Natasha Underwood,Microprocessors;Java Programming;Advanced C;OOPS;Fundamentals EEE;Cloud Computing
4674,Mary Montgomery,Data Visualization;DBMS;Cloud Computing;OOPS
4675,Louis Burke,DSA
4676,Jason Dixon,Programming Paradigms;DSA;Cloud Computing;Discrete Maths;DBMS
4677,Ann Allen,Data Visualization;IOT;Compiler Design;DBMS;Discrete Maths;DSA;Computer Networks
4678,Kathryn Garner,OOPS;Blockchain Technologies
